id,x,y,z,r,g,b
1280,310.86,178.53,0,71,47,30
1280,355.74,178.53,0,116,74,60
1280,366.63,178.53,0,106,68,44
1280,370.92,178.53,0,87,51,41
1280,373.56,178.53,0,113,75,50
1280,373.89,178.53,0,109,70,46
1280,375.54,178.53,0,111,76,54
1280,376.2,178.53,0,132,91,71
1280,380.16,178.53,0,94,57,36
1280,380.49,178.53,0,128,95,68
1280,393.03,178.53,0,81,39,24
1280,395.67,178.53,0,95,62,45
1280,396.66,178.53,0,95,73,49
1280,398.64,178.53,0,64,52,33
1280,412.17,178.53,0,131,91,54
1280,412.5,178.53,0,119,74,46
1280,412.83,178.53,0,103,58,37
1280,414.15,178.53,0,84,44,27
1280,414.48,178.53,0,64,27,16
1280,418.11,178.53,0,90,47,34
1280,418.44,178.53,0,99,58,43
1280,438.9,178.53,0,82,38,33
1280,439.23,178.53,0,98,59,47
1280,439.56,178.53,0,113,79,54
1280,450.12,178.53,0,92,43,30
1280,450.45,178.53,0,109,63,42
1280,450.78,178.53,0,119,72,48
1280,451.11,178.53,0,121,69,47
1280,451.44,178.53,0,119,67,45
1280,462.66,178.53,0,105,62,43
1280,467.94,178.53,0,124,72,45
1280,468.27,178.53,0,112,57,40
1280,497.31,178.53,0,105,63,40
1280,497.64,178.53,0,117,73,49
1280,512.49,178.53,0,138,83,57
1280,512.82,178.53,0,141,87,58
1280,519.09,178.53,0,111,81,43
1280,519.42,178.53,0,97,67,37
1280,520.41,178.53,0,86,44,35
1280,524.04,178.53,0,83,43,34
1280,525.03,178.53,0,66,36,25
1280,531.96,178.53,0,61,34,23
1280,532.95,178.53,0,57,35,25
1280,540.87,178.53,0,91,70,53
1280,541.2,178.53,0,88,63,43
1280,541.53,178.53,0,115,89,60
1280,546.81,178.53,0,78,54,40
1280,547.14,178.53,0,106,80,56
1280,549.12,178.53,0,117,89,64
1280,549.45,178.53,0,132,107,76
1280,565.29,178.53,0,106,112,75
1280,147.84,178.86,0,57,67,60
1280,148.17,178.86,0,85,82,71
1280,162.69,178.86,0,116,98,60
1280,165.66,178.86,0,93,71,46
1280,165.99,178.86,0,83,59,40
1280,169.29,178.86,0,88,61,49
1280,170.28,178.86,0,105,85,57
1280,170.94,178.86,0,86,64,41
1280,171.27,178.86,0,84,60,35
1280,171.6,178.86,0,75,50,30
1280,171.93,178.86,0,69,46,29
1280,172.26,178.86,0,64,43,28
1280,172.59,178.86,0,53,33,21
1280,175.56,178.86,0,97,74,59
1280,177.21,178.86,0,86,68,40
1280,240.24,178.86,0,111,63,51
1280,240.57,178.86,0,132,82,69
1280,248.16,178.86,0,75,49,21
1280,250.8,178.86,0,65,40,31
1280,251.13,178.86,0,78,51,34
1280,251.79,178.86,0,60,39,38
1280,252.12,178.86,0,93,70,61
1280,256.74,178.86,0,126,90,67
1280,270.27,178.86,0,129,86,61
1280,270.6,178.86,0,110,70,46
1280,271.26,178.86,0,110,62,50
1280,271.59,178.86,0,110,64,47
1280,273.57,178.86,0,124,72,47
1280,273.9,178.86,0,139,96,65
1280,274.23,178.86,0,150,117,80
1280,284.79,178.86,0,143,124,81
1280,285.12,178.86,0,137,105,61
1280,286.77,178.86,0,90,56,25
1280,287.1,178.86,0,68,39,18
1280,289.41,178.86,0,51,37,30
1280,289.74,178.86,0,77,50,38
1280,292.05,178.86,0,118,74,51
1280,308.22,178.86,0,111,71,42
1280,309.21,178.86,0,80,43,37
1280,310.2,178.86,0,85,52,37
1280,310.53,178.86,0,70,45,28
1280,355.74,178.86,0,113,59,45
1280,362.67,178.86,0,153,98,68
1280,366.3,178.86,0,119,72,49
1280,366.63,178.86,0,99,55,42
1280,370.92,178.86,0,83,51,41
1280,371.25,178.86,0,103,66,50
1280,374.22,178.86,0,124,86,70
1280,374.55,178.86,0,124,89,61
1280,374.88,178.86,0,103,67,49
1280,375.87,178.86,0,127,91,67
1280,376.2,178.86,0,142,106,77
1280,376.53,178.86,0,141,102,78
1280,376.86,178.86,0,139,99,72
1280,379.83,178.86,0,94,61,48
1280,380.49,178.86,0,103,69,48
1280,380.82,178.86,0,131,96,66
1280,393.03,178.86,0,79,34,24
1280,395.67,178.86,0,79,45,36
1280,396.0,178.86,0,104,71,52
1280,396.99,178.86,0,67,48,42
1280,397.32,178.86,0,64,43,43
1280,397.98,178.86,0,69,49,33
1280,398.97,178.86,0,94,73,52
1280,412.17,178.86,0,111,66,44
1280,413.82,178.86,0,84,50,30
1280,414.15,178.86,0,59,26,16
1280,438.24,178.86,0,85,49,40
1280,438.57,178.86,0,98,61,56
1280,438.9,178.86,0,105,72,62
1280,450.78,178.86,0,98,51,36
1280,451.44,178.86,0,103,54,36
1280,462.33,178.86,0,94,42,34
1280,462.66,178.86,0,115,64,50
1280,467.61,178.86,0,122,67,41
1280,467.94,178.86,0,111,55,37
1280,497.64,178.86,0,87,53,31
1280,497.97,178.86,0,101,66,41
1280,498.3,178.86,0,110,74,47
1280,516.78,178.86,0,99,70,51
1280,518.1,178.86,0,116,86,49
1280,518.43,178.86,0,97,70,35
1280,518.76,178.86,0,85,56,32
1280,520.41,178.86,0,103,67,52
1280,524.7,178.86,0,75,47,33
1280,531.96,178.86,0,58,37,27
1280,532.29,178.86,0,68,46,30
1280,532.95,178.86,0,64,42,30
1280,540.54,178.86,0,70,49,38
1280,541.53,178.86,0,104,82,56
1280,546.81,178.86,0,91,65,45
1280,549.12,178.86,0,128,104,75
1280,565.29,178.86,0,71,82,58
1280,148.17,179.19,0,63,66,58
1280,148.5,179.19,0,102,89,74
1280,162.69,179.19,0,134,112,72
1280,163.02,179.19,0,111,88,58
1280,165.99,179.19,0,96,74,48
1280,166.32,179.19,0,79,56,33
1280,169.29,179.19,0,90,62,46
1280,170.61,179.19,0,85,63,37
1280,170.94,179.19,0,76,50,30
1280,175.56,179.19,0,101,77,57
1280,177.21,179.19,0,81,59,38
1280,240.24,179.19,0,119,69,60
1280,247.83,179.19,0,98,79,41
1280,252.12,179.19,0,86,69,57
1280,256.74,179.19,0,126,93,69
1280,270.6,179.19,0,127,86,66
1280,270.93,179.19,0,121,79,59
1280,271.59,179.19,0,125,85,61
1280,271.92,179.19,0,115,74,52
1280,272.25,179.19,0,104,59,40
1280,274.56,179.19,0,136,87,58
1280,274.89,179.19,0,147,111,78
1280,275.22,179.19,0,154,128,91
1280,284.46,179.19,0,145,123,77
1280,284.79,179.19,0,137,106,61
1280,286.44,179.19,0,86,56,24
1280,286.77,179.19,0,51,27,15
1280,289.74,179.19,0,48,35,29
1280,290.07,179.19,0,78,50,37
1280,292.38,179.19,0,129,80,61
1280,308.22,179.19,0,100,66,36
1280,309.21,179.19,0,74,41,36
1280,309.54,179.19,0,88,53,41
1280,310.2,179.19,0,68,46,28
1280,310.86,179.19,0,48,34,25
1280,311.19,179.19,0,46,37,24
1280,311.52,179.19,0,37,24,14
1280,355.74,179.19,0,112,54,44
1280,362.67,179.19,0,157,108,78
1280,363.0,179.19,0,150,96,70
1280,365.97,179.19,0,119,75,49
1280,366.3,179.19,0,102,62,46
1280,371.25,179.19,0,89,52,38
1280,373.89,179.19,0,112,81,64
1280,374.22,179.19,0,132,101,71
1280,374.88,179.19,0,124,94,67
1280,375.21,179.19,0,117,83,65
1280,375.54,179.19,0,114,79,56
1280,375.87,179.19,0,120,81,57
1280,379.83,179.19,0,102,65,50
1280,380.82,179.19,0,117,76,52
1280,381.15,179.19,0,133,96,67
1280,393.03,179.19,0,82,38,30
1280,395.67,179.19,0,86,45,40
1280,396.66,179.19,0,103,73,58
1280,397.65,179.19,0,122,95,66
1280,397.98,179.19,0,95,67,51
1280,398.31,179.19,0,61,39,30
1280,398.97,179.19,0,92,63,46
1280,412.17,179.19,0,108,65,46
1280,413.49,179.19,0,91,56,39
1280,413.82,179.19,0,57,28,16
1280,418.11,179.19,0,94,45,32
1280,422.4,179.19,0,100,59,50
1280,423.06,179.19,0,99,55,47
1280,437.91,179.19,0,87,47,37
1280,438.24,179.19,0,96,62,47
1280,462.33,179.19,0,106,60,48
1280,467.28,179.19,0,128,74,50
1280,467.61,179.19,0,109,51,32
1280,498.63,179.19,0,83,51,29
1280,498.96,179.19,0,90,58,31
1280,499.29,179.19,0,102,66,41
1280,499.62,179.19,0,109,71,45
1280,499.95,179.19,0,114,71,46
1280,500.28,179.19,0,117,76,48
1280,516.78,179.19,0,82,55,32
1280,517.11,179.19,0,89,61,34
1280,517.44,179.19,0,96,66,38
1280,517.77,179.19,0,100,68,44
1280,518.1,179.19,0,90,57,37
1280,519.42,179.19,0,89,57,45
1280,520.41,179.19,0,89,65,41
1280,524.7,179.19,0,70,39,29
1280,526.68,179.19,0,69,46,39
1280,527.01,179.19,0,71,47,40
1280,532.29,179.19,0,55,37,24
1280,533.28,179.19,0,69,45,32
1280,533.61,179.19,0,62,40,29
1280,540.54,179.19,0,61,47,32
1280,541.53,179.19,0,87,65,44
1280,545.49,179.19,0,76,54,39
1280,546.81,179.19,0,87,64,42
1280,548.79,179.19,0,125,97,70
1280,549.12,179.19,0,139,115,81
1280,564.96,179.19,0,101,113,83
1280,148.5,179.52,0,80,76,63
1280,163.02,179.52,0,130,108,68
1280,163.35,179.52,0,101,79,42
1280,166.32,179.52,0,95,68,42
1280,166.65,179.52,0,82,57,38
1280,168.96,179.52,0,77,47,38
1280,169.29,179.52,0,95,65,53
1280,170.28,179.52,0,101,84,51
1280,174.9,179.52,0,68,42,51
1280,175.23,179.52,0,83,61,49
1280,176.88,179.52,0,103,87,51
1280,197.67,179.52,0,92,55,45
1280,198.0,179.52,0,92,58,42
1280,198.33,179.52,0,86,52,43
1280,198.99,179.52,0,89,58,39
1280,199.32,179.52,0,78,46,28
1280,239.91,179.52,0,111,65,52
1280,240.24,179.52,0,126,84,67
1280,247.83,179.52,0,87,73,36
1280,252.12,179.52,0,70,58,50
1280,256.74,179.52,0,127,96,72
1280,270.6,179.52,0,140,97,65
1280,272.25,179.52,0,121,79,56
1280,272.58,179.52,0,106,63,44
1280,272.91,179.52,0,102,53,38
1280,275.22,179.52,0,135,86,53
1280,275.55,179.52,0,142,102,68
1280,275.88,179.52,0,149,120,83
1280,283.8,179.52,0,148,123,83
1280,284.13,179.52,0,144,115,73
1280,284.46,179.52,0,136,101,55
1280,286.11,179.52,0,89,61,25
1280,286.44,179.52,0,49,27,15
1280,289.74,179.52,0,50,34,30
1280,290.07,179.52,0,60,47,28
1280,290.4,179.52,0,65,43,28
1280,290.73,179.52,0,87,53,40
1280,292.38,179.52,0,122,72,56
1280,308.22,179.52,0,91,58,35
1280,309.21,179.52,0,65,36,37
1280,309.87,179.52,0,65,44,27
1280,310.2,179.52,0,51,33,19
1280,356.07,179.52,0,116,72,59
1280,363.0,179.52,0,150,102,75
1280,365.64,179.52,0,117,73,46
1280,365.97,179.52,0,95,57,42
1280,371.25,179.52,0,78,44,34
1280,371.58,179.52,0,91,52,40
1280,373.56,179.52,0,98,58,47
1280,373.89,179.52,0,117,85,61
1280,380.16,179.52,0,112,72,54
1280,381.15,179.52,0,121,84,60
1280,386.1,179.52,0,121,84,58
1280,389.73,179.52,0,98,92,64
1280,390.06,179.52,0,84,77,48
1280,390.39,179.52,0,69,61,40
1280,390.72,179.52,0,77,66,49
1280,393.03,179.52,0,101,66,52
1280,393.36,179.52,0,83,40,32
1280,395.67,179.52,0,88,49,39
1280,396.33,179.52,0,96,59,50
1280,396.66,179.52,0,114,79,63
1280,397.98,179.52,0,113,84,55
1280,398.97,179.52,0,87,59,45
1280,412.17,179.52,0,122,84,60
1280,412.5,179.52,0,110,64,45
1280,413.49,179.52,0,69,44,26
1280,418.11,179.52,0,101,52,44
1280,418.44,179.52,0,107,61,48
1280,422.07,179.52,0,103,61,52
1280,422.4,179.52,0,112,73,62
1280,422.73,179.52,0,112,77,65
1280,423.06,179.52,0,109,72,61
1280,423.39,179.52,0,102,64,54
1280,437.91,179.52,0,91,54,40
1280,438.24,179.52,0,105,73,54
1280,462.0,179.52,0,101,54,47
1280,462.33,179.52,0,118,71,54
1280,466.95,179.52,0,135,80,54
1280,467.28,179.52,0,113,53,35
1280,500.61,179.52,0,94,57,32
1280,500.94,179.52,0,106,66,37
1280,501.27,179.52,0,116,73,44
1280,501.6,179.52,0,119,78,45
1280,518.1,179.52,0,79,45,30
1280,519.42,179.52,0,90,60,42
1280,519.75,179.52,0,87,59,39
1280,520.08,179.52,0,83,50,35
1280,520.41,179.52,0,82,45,31
1280,524.7,179.52,0,59,32,21
1280,526.68,179.52,0,79,56,41
1280,527.34,179.52,0,80,56,47
1280,532.62,179.52,0,62,38,28
1280,533.61,179.52,0,76,51,40
1280,533.94,179.52,0,59,39,28
1280,540.87,179.52,0,74,52,40
1280,541.2,179.52,0,82,56,44
1280,545.16,179.52,0,62,43,29
1280,545.49,179.52,0,76,53,40
1280,546.15,179.52,0,83,60,45
1280,546.48,179.52,0,88,63,47
1280,546.81,179.52,0,92,66,47
1280,548.46,179.52,0,118,87,65
1280,548.79,179.52,0,135,110,75
1280,564.96,179.52,0,70,91,75
1280,148.5,179.85,0,63,74,64
1280,148.83,179.85,0,99,88,69
1280,163.35,179.85,0,117,97,59
1280,166.98,179.85,0,88,65,41
1280,167.31,179.85,0,78,53,37
1280,169.62,179.85,0,106,79,55
1280,170.28,179.85,0,87,67,39
1280,174.57,179.85,0,69,47,44
1280,174.9,179.85,0,87,66,54
1280,176.55,179.85,0,110,97,59
1280,176.88,179.85,0,88,69,44
1280,197.01,179.85,0,79,41,34
1280,197.34,179.85,0,89,52,43
1280,198.66,179.85,0,89,66,33
1280,198.99,179.85,0,71,42,27
1280,239.58,179.85,0,103,59,54
1280,239.91,179.85,0,121,79,61
1280,247.83,179.85,0,79,66,34
1280,252.12,179.85,0,50,39,36
1280,252.45,179.85,0,73,65,54
1280,256.41,179.85,0,112,80,62
1280,270.93,179.85,0,123,75,48
1280,271.26,179.85,0,119,72,45
1280,271.59,179.85,0,115,68,47
1280,271.92,179.85,0,117,71,46
1280,273.24,179.85,0,103,60,38
1280,276.21,179.85,0,134,91,60
1280,276.54,179.85,0,144,110,74
1280,282.48,179.85,0,154,126,85
1280,282.81,179.85,0,151,123,81
1280,283.14,179.85,0,148,120,78
1280,283.47,179.85,0,142,109,63
1280,285.78,179.85,0,103,64,35
1280,286.11,179.85,0,71,42,18
1280,289.41,179.85,0,32,21,26
1280,290.73,179.85,0,66,39,33
1280,292.71,179.85,0,134,91,68
1280,307.89,179.85,0,109,79,44
1280,309.87,179.85,0,50,32,16
1280,356.07,179.85,0,93,57,48
1280,363.0,179.85,0,150,102,70
1280,365.64,179.85,0,102,62,46
1280,371.58,179.85,0,79,48,38
1280,371.91,179.85,0,91,54,39
1280,373.23,179.85,0,99,60,50
1280,374.22,179.85,0,133,97,65
1280,381.15,179.85,0,105,69,50
1280,385.44,179.85,0,104,66,37
1280,385.77,179.85,0,77,40,23
1280,386.1,179.85,0,102,65,48
1280,386.43,179.85,0,125,93,67
1280,390.06,179.85,0,67,57,44
1280,390.72,179.85,0,54,48,33
1280,391.05,179.85,0,78,69,52
1280,393.36,179.85,0,99,65,52
1280,393.69,179.85,0,85,44,36
1280,395.67,179.85,0,80,39,33
1280,396.33,179.85,0,113,74,58
1280,397.98,179.85,0,100,66,38
1280,398.97,179.85,0,92,63,53
1280,399.96,179.85,0,132,106,72
1280,400.29,179.85,0,115,81,44
1280,400.62,179.85,0,97,63,37
1280,400.95,179.85,0,96,67,38
1280,401.28,179.85,0,111,81,51
1280,401.61,179.85,0,128,92,62
1280,412.5,179.85,0,111,75,55
1280,412.83,179.85,0,88,56,42
1280,413.49,179.85,0,63,36,24
1280,417.45,179.85,0,89,40,32
1280,417.78,179.85,0,105,61,54
1280,418.11,179.85,0,120,78,61
1280,418.44,179.85,0,123,76,58
1280,422.07,179.85,0,114,74,59
1280,423.39,179.85,0,112,75,62
1280,437.91,179.85,0,98,59,45
1280,461.67,179.85,0,95,46,40
1280,462.0,179.85,0,116,71,55
1280,466.62,179.85,0,132,80,46
1280,466.95,179.85,0,125,73,45
1280,501.93,179.85,0,99,56,30
1280,502.26,179.85,0,109,69,39
1280,502.59,179.85,0,121,82,50
1280,518.1,179.85,0,82,45,33
1280,524.37,179.85,0,66,37,24
1280,524.7,179.85,0,51,26,20
1280,526.35,179.85,0,63,44,31
1280,527.67,179.85,0,75,53,38
1280,532.95,179.85,0,68,52,34
1280,534.27,179.85,0,58,38,30
1280,540.54,179.85,0,60,41,27
1280,541.53,179.85,0,98,74,43
1280,541.86,179.85,0,98,77,50
1280,545.16,179.85,0,75,50,39
1280,545.49,179.85,0,91,67,50
1280,545.82,179.85,0,93,67,51
1280,546.15,179.85,0,103,80,56
1280,548.13,179.85,0,112,81,58
1280,548.46,179.85,0,132,104,75
1280,564.63,179.85,0,100,111,80
1280,564.96,179.85,0,53,79,72
1280,148.83,180.18,0,66,74,61
1280,149.16,180.18,0,97,88,71
1280,163.35,180.18,0,135,112,74
1280,163.68,180.18,0,110,91,53
1280,167.31,180.18,0,97,74,50
1280,167.64,180.18,0,81,59,34
1280,169.29,180.18,0,91,63,50
1280,169.95,180.18,0,89,72,37
1280,170.28,180.18,0,77,54,37
1280,174.24,180.18,0,75,50,46
1280,174.57,180.18,0,93,75,63
1280,176.22,180.18,0,109,88,59
1280,176.55,180.18,0,88,74,42
1280,196.35,180.18,0,73,40,34
1280,196.68,180.18,0,84,51,42
1280,198.0,180.18,0,99,71,38
1280,198.33,180.18,0,80,55,25
1280,198.66,180.18,0,64,36,22
1280,239.58,180.18,0,118,77,62
1280,247.5,180.18,0,92,76,44
1280,247.83,180.18,0,69,51,26
1280,252.45,180.18,0,58,47,44
1280,252.78,180.18,0,75,69,55
1280,256.08,180.18,0,104,75,60
1280,256.41,180.18,0,119,91,66
1280,270.93,180.18,0,122,77,50
1280,272.25,180.18,0,108,60,40
1280,272.58,180.18,0,114,66,47
1280,273.57,180.18,0,104,61,41
1280,276.54,180.18,0,127,76,49
1280,276.87,180.18,0,134,86,56
1280,277.2,180.18,0,137,94,60
1280,277.53,180.18,0,142,105,74
1280,277.86,180.18,0,148,119,83
1280,278.19,180.18,0,150,123,86
1280,280.17,180.18,0,155,125,86
1280,280.5,180.18,0,157,127,90
1280,280.83,180.18,0,159,132,92
1280,281.16,180.18,0,158,131,90
1280,281.49,180.18,0,155,127,84
1280,281.82,180.18,0,149,119,73
1280,282.15,180.18,0,146,108,64
1280,285.78,180.18,0,95,56,31
1280,289.41,180.18,0,42,32,36
1280,290.07,180.18,0,42,37,22
1280,290.73,180.18,0,53,31,25
1280,291.06,180.18,0,71,42,37
1280,292.71,180.18,0,126,80,62
1280,307.89,180.18,0,100,71,39
1280,309.54,180.18,0,58,41,21
1280,309.87,180.18,0,36,23,14
1280,356.07,180.18,0,109,63,53
1280,362.67,180.18,0,145,96,62
1280,363.0,180.18,0,134,77,52
1280,363.33,180.18,0,139,86,61
1280,363.66,180.18,0,139,83,59
1280,365.31,180.18,0,111,67,47
1280,365.64,180.18,0,93,53,38
1280,371.91,180.18,0,81,50,36
1280,372.9,180.18,0,96,56,47
1280,374.22,180.18,0,126,93,65
1280,376.53,180.18,0,103,77,42
1280,376.86,180.18,0,74,50,31
1280,377.19,180.18,0,78,54,33
1280,377.52,180.18,0,94,69,44
1280,377.85,180.18,0,103,75,49
1280,380.49,180.18,0,100,66,48
1280,381.15,180.18,0,94,60,49
1280,385.44,180.18,0,109,71,48
1280,386.43,180.18,0,111,77,53
1280,386.76,180.18,0,123,92,65
1280,390.06,180.18,0,79,67,50
1280,391.05,180.18,0,43,37,25
1280,391.38,180.18,0,61,52,36
1280,391.71,180.18,0,71,54,33
1280,392.04,180.18,0,78,51,35
1280,392.37,180.18,0,91,62,42
1280,392.7,180.18,0,98,72,53
1280,393.69,180.18,0,99,66,52
1280,394.02,180.18,0,83,50,42
1280,394.35,180.18,0,70,34,29
1280,394.68,180.18,0,71,33,29
1280,395.34,180.18,0,70,29,25
1280,395.67,180.18,0,93,55,49
1280,396.0,180.18,0,104,67,55
1280,397.65,180.18,0,114,81,52
1280,398.64,180.18,0,67,39,37
1280,398.97,180.18,0,116,85,66
1280,399.96,180.18,0,121,89,60
1280,412.83,180.18,0,108,74,53
1280,413.16,180.18,0,95,65,47
1280,413.49,180.18,0,77,48,34
1280,413.82,180.18,0,58,29,23
1280,414.48,180.18,0,52,22,18
1280,414.81,180.18,0,55,25,18
1280,416.79,180.18,0,86,44,36
1280,417.12,180.18,0,93,45,41
1280,417.45,180.18,0,104,61,51
1280,418.44,180.18,0,125,88,55
1280,420.75,180.18,0,114,70,56
1280,421.08,180.18,0,122,82,65
1280,421.41,180.18,0,121,78,60
1280,422.07,180.18,0,123,88,67
1280,423.39,180.18,0,125,96,81
1280,423.72,180.18,0,122,88,79
1280,424.05,180.18,0,119,87,77
1280,424.38,180.18,0,116,82,72
1280,424.71,180.18,0,97,55,47
1280,425.04,180.18,0,90,44,39
1280,437.91,180.18,0,106,67,46
1280,440.22,180.18,0,106,78,63
1280,440.55,180.18,0,121,97,77
1280,440.88,180.18,0,114,86,63
1280,461.34,180.18,0,109,70,62
1280,461.67,180.18,0,119,73,56
1280,466.29,180.18,0,129,69,43
1280,466.62,180.18,0,113,54,35
1280,502.59,180.18,0,99,58,40
1280,502.92,180.18,0,110,70,42
1280,516.78,180.18,0,72,40,25
1280,517.11,180.18,0,80,42,31
1280,517.44,180.18,0,87,53,40
1280,517.77,180.18,0,91,63,41
1280,518.1,180.18,0,76,42,28
1280,524.04,180.18,0,69,47,29
1280,524.37,180.18,0,57,29,22
1280,526.35,180.18,0,60,39,28
1280,527.67,180.18,0,85,63,49
1280,533.28,180.18,0,58,38,25
1280,533.61,180.18,0,65,52,30
1280,533.94,180.18,0,79,67,45
1280,534.27,180.18,0,60,49,28
1280,540.87,180.18,0,87,64,44
1280,541.2,180.18,0,75,56,29
1280,544.5,180.18,0,66,46,37
1280,544.83,180.18,0,78,54,44
1280,545.16,180.18,0,92,67,47
1280,547.47,180.18,0,104,75,53
1280,547.8,180.18,0,117,88,67
1280,548.13,180.18,0,130,101,72
1280,564.3,180.18,0,113,113,82
1280,564.63,180.18,0,65,81,62
1280,149.16,180.51,0,71,76,65
1280,163.68,180.51,0,136,110,78
1280,164.01,180.51,0,111,89,58
1280,167.64,180.51,0,102,76,50
1280,167.97,180.51,0,90,63,42
1280,169.29,180.51,0,99,70,58
1280,169.95,180.51,0,81,64,33
1280,174.24,180.51,0,84,61,53
1280,175.89,180.51,0,105,88,52
1280,176.22,180.51,0,90,72,44
1280,197.34,180.51,0,85,54,32
1280,197.67,180.51,0,78,47,30
1280,239.58,180.51,0,126,89,69
1280,247.17,180.51,0,95,81,45
1280,247.5,180.51,0,71,54,30
1280,252.78,180.51,0,68,59,51
1280,255.75,180.51,0,106,80,61
1280,256.08,180.51,0,115,88,69
1280,270.93,180.51,0,139,95,66
1280,271.26,180.51,0,123,83,60
1280,271.59,180.51,0,103,62,40
1280,272.91,180.51,0,104,59,39
1280,278.52,180.51,0,138,94,59
1280,278.85,180.51,0,141,102,64
1280,279.18,180.51,0,143,106,67
1280,279.51,180.51,0,146,109,69
1280,279.84,180.51,0,146,108,69
1280,285.78,180.51,0,82,48,21
1280,289.41,180.51,0,32,26,24
1280,289.74,180.51,0,37,35,23
1280,290.07,180.51,0,33,22,13
1280,291.06,180.51,0,59,35,31
1280,292.71,180.51,0,120,74,54
1280,293.04,180.51,0,140,96,69
1280,307.89,180.51,0,93,60,35
1280,309.21,180.51,0,72,50,27
1280,309.54,180.51,0,42,25,12
1280,356.07,180.51,0,113,69,58
1280,362.34,180.51,0,157,108,73
1280,362.67,180.51,0,147,97,65
1280,363.99,180.51,0,128,74,49
1280,364.98,180.51,0,118,71,52
1280,365.31,180.51,0,99,61,40
1280,367.95,180.51,0,45,43,84
1280,368.28,180.51,0,47,62,109
1280,368.61,180.51,0,47,67,115
1280,368.94,180.51,0,47,65,108
1280,369.27,180.51,0,46,57,98
1280,372.24,180.51,0,71,40,31
1280,372.57,180.51,0,80,49,39
1280,374.22,180.51,0,115,81,55
1280,376.2,180.51,0,104,82,45
1280,376.53,180.51,0,63,45,24
1280,378.18,180.51,0,72,51,30
1280,378.51,180.51,0,74,53,32
1280,378.84,180.51,0,84,60,40
1280,379.17,180.51,0,98,71,46
1280,380.16,180.51,0,108,72,51
1280,380.49,180.51,0,98,60,37
1280,381.15,180.51,0,100,61,47
1280,385.44,180.51,0,128,87,58
1280,385.77,180.51,0,109,70,52
1280,386.76,180.51,0,101,68,47
1280,387.09,180.51,0,112,88,64
1280,389.07,180.51,0,126,98,73
1280,389.4,180.51,0,113,84,66
1280,390.06,180.51,0,87,71,50
1280,392.7,180.51,0,67,45,30
1280,393.03,180.51,0,92,71,50
1280,395.01,180.51,0,93,61,49
1280,395.34,180.51,0,98,63,53
1280,398.31,180.51,0,91,63,59
1280,398.64,180.51,0,113,82,67
1280,399.96,180.51,0,121,91,58
1280,400.95,180.51,0,103,70,57
1280,401.28,180.51,0,99,68,54
1280,401.61,180.51,0,93,60,49
1280,401.94,180.51,0,111,73,59
1280,411.84,180.51,0,131,90,56
1280,412.17,180.51,0,125,87,54
1280,412.5,180.51,0,117,85,56
1280,412.83,180.51,0,103,75,49
1280,413.49,180.51,0,79,53,39
1280,413.82,180.51,0,61,35,25
1280,414.48,180.51,0,64,36,29
1280,415.14,180.51,0,70,36,32
1280,415.47,180.51,0,72,34,32
1280,415.8,180.51,0,76,36,30
1280,416.13,180.51,0,86,50,44
1280,416.46,180.51,0,96,58,51
1280,418.77,180.51,0,106,64,54
1280,420.09,180.51,0,125,79,68
1280,420.42,180.51,0,129,84,70
1280,420.75,180.51,0,134,91,73
1280,421.41,180.51,0,132,95,69
1280,422.07,180.51,0,135,102,80
1280,422.4,180.51,0,136,107,84
1280,422.73,180.51,0,130,100,82
1280,423.06,180.51,0,142,120,95
1280,425.37,180.51,0,101,58,50
1280,425.7,180.51,0,106,65,58
1280,426.03,180.51,0,109,72,60
1280,426.36,180.51,0,94,51,40
1280,437.91,180.51,0,101,63,41
1280,438.24,180.51,0,104,72,45
1280,439.89,180.51,0,109,80,66
1280,440.22,180.51,0,128,107,79
1280,440.88,180.51,0,117,93,64
1280,441.21,180.51,0,99,67,49
1280,441.54,180.51,0,100,68,53
1280,461.34,180.51,0,115,70,50
1280,465.96,180.51,0,139,85,52
1280,466.29,180.51,0,117,57,36
1280,503.25,180.51,0,93,55,32
1280,503.58,180.51,0,103,63,43
1280,517.77,180.51,0,75,40,31
1280,524.04,180.51,0,58,31,22
1280,526.68,180.51,0,79,58,42
1280,528.0,180.51,0,69,50,37
1280,533.61,180.51,0,59,41,27
1280,541.53,180.51,0,82,56,44
1280,543.84,180.51,0,73,51,42
1280,544.17,180.51,0,86,63,53
1280,547.14,180.51,0,107,82,54
1280,547.47,180.51,0,123,95,72
1280,564.3,180.51,0,82,93,70
1280,149.16,180.84,0,65,79,70
1280,149.49,180.84,0,85,87,76
1280,164.01,180.84,0,142,119,83
1280,164.34,180.84,0,128,107,71
1280,164.67,180.84,0,119,96,61
1280,167.97,180.84,0,104,78,51
1280,168.3,180.84,0,93,66,46
1280,168.96,180.84,0,98,67,48
1280,169.29,180.84,0,108,79,57
1280,169.95,180.84,0,90,71,41
1280,174.24,180.84,0,87,65,54
1280,175.56,180.84,0,109,94,54
1280,175.89,180.84,0,83,66,35
1280,196.68,180.84,0,71,40,27
1280,197.01,180.84,0,75,45,31
1280,239.25,180.84,0,110,61,50
1280,246.84,180.84,0,93,77,49
1280,247.17,180.84,0,66,57,26
1280,252.78,180.84,0,61,52,48
1280,255.42,180.84,0,116,90,66
1280,255.75,180.84,0,121,97,70
1280,271.59,180.84,0,126,89,63
